broad_group,period_dt,bloc,weighted_price,q25,q75
Graphite,2019-08-01,Intermediary,2.7583481401928784,0.7433147653834015,2.4418718986308345
Graphite,2019-09-01,Adversary,1.7419241560105598,1.187179959468777,2.3117229445687895
Graphite,2019-09-01,Intermediary,1.3940196369471245,0.6056778367234208,0.8713377307726884
Graphite,2019-10-01,Adversary,1.6536524279079343,1.2426915731623758,2.5116140634793216
Graphite,2019-10-01,Intermediary,1.7604817396739127,0.5749628043977149,1.4139560691516264
Graphite,2019-11-01,Adversary,1.4581770862232812,0.8735335100349304,1.6271644306362434
Graphite,2019-11-01,Intermediary,2.4438008698025526,0.7675884857358433,1.69043443499724
Graphite,2019-12-01,Adversary,1.3435189176456577,0.6755312722572971,1.6006584445462984
Graphite,2019-12-01,Intermediary,1.608692334449114,0.8143401051183154,1.1502187395684687
Graphite,2020-01-01,Adversary,1.2693926730354481,0.7194832866212071,1.6966636231537133
Graphite,2020-01-01,Intermediary,1.0409160573109453,0.6691206423169282,0.7975580216271867
Graphite,2020-02-01,Adversary,1.3469933663478488,0.9191709792912955,1.670668659103299
Graphite,2020-02-01,Intermediary,2.429874262341797,0.8348851786271339,0.9830708991779333
Graphite,2020-03-01,Adversary,1.5350785967443055,1.0430142973740553,1.9399923737205609
Graphite,2020-03-01,Intermediary,1.1836405391316964,0.6758891513082285,1.1311818388080221
Graphite,2020-04-01,Adversary,1.4716133538058103,0.6928717385810508,2.1263189963864333
Graphite,2020-04-01,Intermediary,1.7197886005578031,0.5782034096157663,1.4411093788239906
Graphite,2020-05-01,Adversary,1.6868257526858306,1.013111266994395,2.2448049436295525
Graphite,2020-05-01,Intermediary,2.487133298198713,0.7073522688832115,4.410604210902256
Graphite,2020-06-01,Adversary,1.9684461120434478,0.725076451005197,2.9836707522750667
Graphite,2020-06-01,Intermediary,2.4033160700073597,0.7566021644450724,2.9647883594845483
Graphite,2020-07-01,Adversary,2.024821529177304,1.1871526566325858,2.8495266532085126
Graphite,2020-07-01,Intermediary,2.8703493768430604,0.7576985130959981,7.092692310764743
Graphite,2020-08-01,Adversary,1.7692545381559226,0.8943922327403058,2.4403546867303234
Graphite,2020-08-01,Intermediary,2.6213146394885145,0.5329972149312483,7.630244691231325
Graphite,2020-09-01,Adversary,1.4544077727900913,0.7021057699341919,2.190259415401021
Graphite,2020-09-01,Intermediary,2.5241326684772454,0.4707938346613325,5.081159562589149
Graphite,2020-10-01,Adversary,1.5268133359383864,0.8262430706373042,2.449336253383232
Graphite,2020-10-01,Intermediary,2.1704249295590374,0.4841538352470399,1.2725302799999794
Graphite,2020-11-01,Adversary,1.6471637581570564,0.8587292029094872,2.4379819312849995
Graphite,2020-11-01,Intermediary,2.0395476842166964,0.451965659336828,1.3023836838131517
Graphite,2020-12-01,Adversary,1.856303303502417,0.9575743204297076,2.5432025369634914
Graphite,2020-12-01,Intermediary,3.2216229020036957,0.6710900960217984,8.525677877743563
Graphite,2021-01-01,Adversary,1.1446707424035054,0.5588087563168713,1.338517095377086
Graphite,2021-01-01,Intermediary,1.8929930276462534,0.4141086857089069,1.2342236886410043
Graphite,2021-02-01,Adversary,1.569795326981708,0.9040661753649977,2.1466639196238018
Graphite,2021-02-01,Intermediary,4.355849906002179,0.8603654481730081,8.154722697601793
Graphite,2021-03-01,Adversary,1.2728571836241918,0.6413337488155134,2.2689212168908384
Graphite,2021-03-01,Intermediary,2.9606631582456453,0.6270275399480919,7.248361255838281
Graphite,2021-04-01,Adversary,1.3162104555117233,0.788802447744364,2.3554418609864296
Graphite,2021-04-01,Intermediary,2.4208068367721407,0.6219951592436533,6.593069926495134
Graphite,2021-05-01,Adversary,1.3705448712826915,0.8927406335282151,1.7442165527341973
Graphite,2021-05-01,Intermediary,2.3974458713513176,0.6480860171211931,1.4418267374083813
Graphite,2021-06-01,Adversary,1.1887638119446442,0.7007046173069716,1.5667876187366052
Graphite,2021-06-01,Intermediary,4.129836181392118,0.7065416752161314,7.677137594521656
Graphite,2021-07-01,Adversary,1.4019393509330884,1.1369159171713241,1.4687830624300928
Graphite,2021-07-01,Intermediary,2.9970852247226647,0.5191026268029119,7.673418917257108
Graphite,2021-08-01,Adversary,1.32816011721467,0.9953635969980239,1.8106945667441552
Graphite,2021-08-01,Intermediary,3.177489890471907,0.6272137768818905,7.304184532128467
Graphite,2021-09-01,Adversary,1.3672802409799782,0.9356735503678181,1.3983203132077053
Graphite,2021-09-01,Intermediary,3.544677655454771,0.6582165397872678,7.115498517413763
Graphite,2021-10-01,Adversary,1.4193936205650912,0.8010495484170416,1.8001646173488732
Graphite,2021-10-01,Intermediary,2.4616714904645836,0.6862774035194417,3.177834341572963
Graphite,2021-11-01,Adversary,1.4497027676277774,0.8405438045903075,1.4826304076609516
Graphite,2021-11-01,Intermediary,2.012078354425099,0.5939454182136388,1.291798413498928
Graphite,2021-12-01,Adversary,1.5875992853219447,0.8408381466975501,2.2600745847033243
Graphite,2021-12-01,Intermediary,3.0312931120096036,0.8022828937347799,6.300343935824913
Graphite,2022-01-01,Adversary,1.5588316990279016,1.1287593806715703,1.6171625296071157
Graphite,2022-01-01,Intermediary,3.257424385921026,0.5763167373601432,6.467605724608576
Graphite,2022-02-01,Adversary,1.8302987028339088,0.9671639267348665,2.4333648219874515
