partner_name,subgroup,mean_pre,sem_pre,mean_post,sem_post,abs_change,pct_change,se_diff,broad_group
France,Artificial Graphite,6.855150445249467,1.5466818284077366,6.545721555284775,1.1918232895621232,-0.30942888996469176,-4.513816180053672,1.952605293414258,Graphite
France,Natural Graphite,10.124258251540759,0.20592075310215407,5.84644074074074,2.547493906108473,-4.277817510800019,-42.25314491705108,2.555802918500948,Graphite
Germany,Artificial Graphite,1.1942284936894147,0.3013866867525008,2.427665866186949,0.588993714911068,1.2334373724975343,103.28319739608528,0.6616249172729142,Graphite
Germany,Natural Graphite,1.0264274822084745,0.11006387636393705,1.0868412950519277,0.09261502696786703,0.06041381284345326,5.8858335236178725,0.1438457510686873,Graphite
Hong Kong,Artificial Graphite,17.951666666666668,3.5083333333333333,5.75,5.33,-12.201666666666668,-67.96954785999444,6.38101110936016,Graphite
Hong Kong,Natural Graphite,0.48841394278291556,0.11381453161758415,13.128125,0.7471445761581976,12.639711057217085,2587.9095476262914,0.7557636967266573,Graphite
Hungary,Artificial Graphite,7.078127827565118,0.053254013744141564,6.412614101209743,0.19974059038241643,-0.6655137263553748,-9.402397675888146,0.2067179078507169,Graphite
India,Artificial Graphite,0.8412181238642323,0.06250952485786122,0.6603504009808937,0.023053323013436194,-0.18086772288333863,-21.500692597123553,0.06662504333895324,Graphite
India,Natural Graphite,0.5176749590560538,0.02070025689038264,0.34667737536987625,0.004568328872273417,-0.1709975836861775,-33.03184376504909,0.021198355219523065,Graphite
Indonesia,Artificial Graphite,1.1315062425649824,0.17933722946127573,2.3176448687856976,0.5939388218248479,1.1861386262207152,104.82828831168338,0.6204233763661188,Graphite
Indonesia,Natural Graphite,0.6640035429869622,0.023930439430240497,0.9284708460608514,0.1922583533621912,0.2644673030738892,39.82920059194354,0.19374194271986017,Graphite
Iran,Natural Graphite,0.5904719644390698,0.08566831040420146,0.47650000000000003,0.02650000000000001,-0.11397196443906976,-19.301841798253644,0.08967334836789921,Graphite
Italy,Artificial Graphite,0.6559793535857215,0.06177194073116344,0.9649016959587345,0.1342672363443439,0.3089223423730131,47.093302660271,0.14779534301608516,Graphite
